Time [s], Analyzer Name, Decoded Protocol Result,,,,,,,,,,
11.1053523333333,SMBus,Word 0xCFF9 ACK,,,,,,,,,,
11.10576075,SMBus,PEC 0x3D OK,,,,,,,,,,
11.10698375,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1071403333333,SMBus,Command ChargingVoltage 0x15,,,,,,,,,,
11.107348,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1075501666667,SMBus,Word 0x3831 ACK,,,,,,,,,,
11.1078834166667,SMBus,PEC 0x22 OK,,,,,,,,,,
11.1091243333333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1092745833333,SMBus,Command Temperature 0x08,,,,,,,,,,
11.1094821666667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1096084166667,SMBus,Word 0xD374 ACK,,,,,,,,,,
11.1099523333333,SMBus,PEC 0xB3 OK,,,,,,,,,,
11.1112201666667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1113704166667,SMBus,Command <error> 0x3B,,,,,,,,,,
11.111578,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1117045,SMBus,Word 0xD374 ACK,,,,,,,,,,
11.11213875,SMBus,PEC 0x20 OK,,,,,,,,,,
11.1133544166667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1135045833333,SMBus,Command Voltage 0x09,,,,,,,,,,
11.11371225,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1138388333333,SMBus,Word 0xEFFD ACK,,,,,,,,,,
11.114233,SMBus,PEC 0x16 OK,,,,,,,,,,
11.1157185833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1158688333333,SMBus,Command RemainingCapacity 0x0F,,,,,,,,,,
11.1160764166667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1162699166667,SMBus,Word 0x192C ACK,,,,,,,,,,
11.1166118333333,SMBus,PEC 0x31 OK,,,,,,,,,,
11.1178145,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.11796475,SMBus,Command FullChargeCapacity 0x10,,,,,,,,,,
11.1181723333333,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.11836775,SMBus,Word 0x4580 ACK,,,,,,,,,,
11.11870675,SMBus,PEC 0x39 OK,,,,,,,,,,
11.1199230833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1200733333333,SMBus,Command Current 0x0A,,,,,,,,,,
11.1202809166667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1204068333333,SMBus,Word 0xF735 ACK,,,,,,,,,,
11.1207511666667,SMBus,PEC 0xA5 OK,,,,,,,,,,
11.12203175,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.122182,SMBus,Command RunTimeToEmpty 0x11,,,,,,,,,,
11.1223895833333,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1225153333333,SMBus,Word 0xC67F ACK,,,,,,,,,,
11.12292375,SMBus,PEC 0x55 OK,,,,,,,,,,
11.124396,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.12454625,SMBus,Command AverageCurrent 0x0B,,,,,,,,,,
11.1247538333333,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.12487975,SMBus,Word 0xE9EF ACK,,,,,,,,,,
11.12527575,SMBus,PEC 0x3A OK,,,,,,,,,,
11.1264790833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1266293333333,SMBus,Command AverageTimeToFull 0x13,,,,,,,,,,
11.1268369166667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1270364166667,SMBus,Word 0x7895 ACK,,,,,,,,,,
11.1273716666667,SMBus,PEC 0x78 OK,,,,,,,,,,
11.1285749166667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1287251666667,SMBus,Command AverageTimeToEmpty 0x12,,,,,,,,,,
11.12893275,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1290590833333,SMBus,Word 0xC67F ACK,,,,,,,,,,
11.1294674166667,SMBus,PEC 0x6F OK,,,,,,,,,,
11.1306835833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1308338333333,SMBus,Command CycleCount 0x17,,,,,,,,,,
11.1310414166667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.13124625,SMBus,Word 0x6A02 ACK,,,,,,,,,,
11.1315243333333,SMBus,PEC 0xB1 OK,,,,,,,,,,
11.1327794166667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1329296666667,SMBus,Command MaxError 0x0C,,,,,,,,,,
11.13313725,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1333259166667,SMBus,Word 0x0200 ACK,,,,,,,,,,
11.1336591666667,SMBus,PEC 0x0F OK,,,,,,,,,,
11.1351180833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1352683333333,SMBus,Command RelativeStateOfCharge 0x0D,,,,,,,,,,
11.1354759166667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
11.1356021666667,SMBus,Word 0xF59B ACK,,,,,,,,,,
11.1359460833333,SMBus,PEC 0xAE OK,,,,,,,,,,
11.137214,SMBus,Write address 0x0B ACK Protocol=Block write,,,,,,,,,,
11.1373641666667,SMBus,Command ManufacturerData 0x23,,,,,,,,,,
11.13757175,SMBus,Read address 0x0B ACK Protocol=Block write,,,,,,,,,,
11.1377825,SMBus,Byte count 0x0C,,,,,,,,,,
11.1379581666667,SMBus,Byte 0x42 ACK,,,,,,,,,,
11.1381366666667,SMBus,Byte 0x0A ACK,,,,,,,,,,
11.1383161666667,SMBus,Byte 0x05 ACK,,,,,,,,,,
11.1384946666667,SMBus,Byte 0x12 ACK,,,,,,,,,,
11.1386170833333,SMBus,Byte 0x86 ACK,,,,,,,,,,
11.13885375,SMBus,Byte 0x0F ACK,,,,,,,,,,
11.1389749166667,SMBus,Byte 0x86 ACK,,,,,,,,,,
11.1392118333333,SMBus,Byte 0x0F ACK,,,,,,,,,,
11.13933275,SMBus,Byte 0x86 ACK,,,,,,,,,,
11.1395688333333,SMBus,Byte 0x0F ACK,,,,,,,,,,
11.1396905833333,SMBus,Byte 0x86 ACK,,,,,,,,,,
11.139926,SMBus,Byte 0x0F ACK,,,,,,,,,,
11.1401025833333,SMBus,PEC 0x1B OK,,,,,,,,,,
11.1413545833333,SMBus,Write address 0x0B ACK Protocol=Block write,,,,,,,,,,
11.14150475,SMBus,Command <error> 0x30,,,,,,,,,,
11.1417124166667,SMBus,Read address 0x0B ACK Protocol=Block write,,,,,,,,,,
11.1419251666667,SMBus,Byte count 0x0A,,,,,,,,,,
11.1420989166667,SMBus,Byte 0x09 ACK,,,,,,,,,,
11.1422209166667,SMBus,Byte 0xEB ACK,,,,,,,,,,
11.1424569166667,SMBus,Byte 0x1A ACK,,,,,,,,,,
11.14257875,SMBus,Byte 0xC1 ACK,,,,,,,,,,
11.142814,SMBus,Byte 0x09 ACK,,,,,,,,,,
11.1429935,SMBus,Byte 0x15 ACK,,,,,,,,,,
11.143172,SMBus,Byte 0x00 ACK,,,,,,,,,,
11.1433514166667,SMBus,Byte 0x00 ACK,,,,,,,,,,
11.14353,SMBus,Byte 0x00 ACK,,,,,,,,,,
11.1437094166667,SMBus,Byte 0x00 ACK,,,,,,,,,,
11.143886,SMBus,PEC 0x5A OK,,,,,,,,,,
13.1478455833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1479958333333,SMBus,Command ManufacturerAccess 0x00,,,,,,,,,,
13.1482034166667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1483748333333,SMBus,Word 0x1800 ACK,,,,,,,,,,
13.1487119166667,SMBus,PEC 0x32 OK,,,,,,,,,,
13.1499286666667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1500789166667,SMBus,Command BatteryStatus 0x16,,,,,,,,,,
13.1502865,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1504123333333,SMBus,BatteryStatus 0x900A OVER CHARGED ALARM=1, TERMINATE CHARGE ALARM=0, OVER TEMP ALARM=1, TERMINATE DISCHARGE ALARM=0, REMAINING CAPACITY ALARM=0, REMAINING TIME ALARM=0, INITIALIZED=0, DISCHARGING=0, FULLY CHARGED=0, FULLY DISCHARGED=0, ErrorCode=ReservedCommand
13.1508206666667,SMBus,PEC 0x09 OK,,,,,,,,,,
13.1522929166667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1524430833333,SMBus,Command ChargingCurrent 0x14,,,,,,,,,,
13.15265075,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.15277725,SMBus,Word 0xE40C ACK,,,,,,,,,,
13.1531335833333,SMBus,PEC 0xC1 OK,,,,,,,,,,
13.15438875,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.154539,SMBus,Command ChargingVoltage 0x15,,,,,,,,,,
13.1547465833333,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1549485,SMBus,Word 0x3831 ACK,,,,,,,,,,
13.1552806666667,SMBus,PEC 0x22 OK,,,,,,,,,,
13.1564974166667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1566475833333,SMBus,Command Temperature 0x08,,,,,,,,,,
13.15685525,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.15698125,SMBus,Word 0x9C0B ACK,,,,,,,,,,
13.15737725,SMBus,PEC 0x51 OK,,,,,,,,,,
13.158606,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.15875625,SMBus,Command <error> 0x3B,,,,,,,,,,
13.1589638333333,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.15909025,SMBus,Word 0x9C0B ACK,,,,,,,,,,
13.1594723333333,SMBus,PEC 0xC2 OK,,,,,,,,,,
13.160753,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.16090325,SMBus,Command Voltage 0x09,,,,,,,,,,
13.1611108333333,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1612370833333,SMBus,Word 0xA81D ACK,,,,,,,,,,
13.161581,SMBus,PEC 0x88 OK,,,,,,,,,,
13.1629639166667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1631140833333,SMBus,Command RemainingCapacity 0x0F,,,,,,,,,,
13.1633216666667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.16351475,SMBus,Word 0x0000 ACK,,,,,,,,,,
13.1638431666667,SMBus,PEC 0x1F OK,,,,,,,,,,
13.1654430833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1655933333333,SMBus,Command FullChargeCapacity 0x10,,,,,,,,,,
13.1658009166667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1659275,SMBus,Word 0xC60D ACK,,,,,,,,,,
13.1663349166667,SMBus,PEC 0x1A OK,,,,,,,,,,
13.1675325833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.16768925,SMBus,Command Current 0x0A,,,,,,,,,,
13.1678968333333,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1680838333333,SMBus,Word 0x0000 ACK,,,,,,,,,,
13.1684179166667,SMBus,PEC 0x51 OK,,,,,,,,,,
13.1696348333333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1697850833333,SMBus,Command Temperature 0x08,,,,,,,,,,
13.1699926666667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1701185833333,SMBus,Word 0xFFFF ACK,,,,,,,,,,
13.1704756666667,SMBus,Bad PEC 0x98 should be 0x59,,,,,,,,,,
13.1719990833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1721493333333,SMBus,Command AverageCurrent 0x0B,,,,,,,,,,
13.1723569166667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1725443333333,SMBus,Word 0x0000 ACK,,,,,,,,,,
13.1728785,SMBus,PEC 0x47 OK,,,,,,,,,,
13.1740821666667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1742324166667,SMBus,Command AverageTimeToFull 0x13,,,,,,,,,,
13.17444,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1745665833333,SMBus,Word 0xFFFF ACK,,,,,,,,,,
13.1749229166667,SMBus,PEC 0xB4 OK,,,,,,,,,,
13.176178,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.17632825,SMBus,Command AverageTimeToEmpty 0x12,,,,,,,,,,
13.1765358333333,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1766620833333,SMBus,Word 0xFFFF ACK,,,,,,,,,,
13.1770188333333,SMBus,PEC 0xA2 OK,,,,,,,,,,
13.1782610833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1784113333333,SMBus,Command CycleCount 0x17,,,,,,,,,,
13.1786189166667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1788233333333,SMBus,Word 0x6A02 ACK,,,,,,,,,,
13.1791019166667,SMBus,PEC 0xB1 OK,,,,,,,,,,
13.1803569166667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1805071666667,SMBus,Command MaxError 0x0C,,,,,,,,,,
13.18071475,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1809026666667,SMBus,Word 0x0200 ACK,,,,,,,,,,
13.1812359166667,SMBus,PEC 0x0F OK,,,,,,,,,,
13.1826956666667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1828458333333,SMBus,Command RelativeStateOfCharge 0x0D,,,,,,,,,,
13.1830534166667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
13.1832444166667,SMBus,Word 0x0000 ACK,,,,,,,,,,
13.18357575,SMBus,PEC 0x33 OK,,,,,,,,,,
13.1847915,SMBus,Write address 0x0B ACK Protocol=Block write,,,,,,,,,,
13.18494175,SMBus,Command ManufacturerData 0x23,,,,,,,,,,
13.1851493333333,SMBus,Read address 0x0B ACK Protocol=Block write,,,,,,,,,,
13.18536,SMBus,Byte count 0x0C,,,,,,,,,,
13.1855356666667,SMBus,Byte 0x42 ACK,,,,,,,,,,
13.1857141666667,SMBus,Byte 0x0A ACK,,,,,,,,,,
13.1858936666667,SMBus,Byte 0x05 ACK,,,,,,,,,,
13.1860721666667,SMBus,Byte 0x12 ACK,,,,,,,,,,
13.1861945833333,SMBus,Byte 0x86 ACK,,,,,,,,,,
13.1864300833333,SMBus,Byte 0x0F ACK,,,,,,,,,,
13.1865524166667,SMBus,Byte 0x86 ACK,,,,,,,,,,
13.1867880833333,SMBus,Byte 0x0F ACK,,,,,,,,,,
13.18691025,SMBus,Byte 0x86 ACK,,,,,,,,,,
13.1871460833333,SMBus,Byte 0x0F ACK,,,,,,,,,,
13.1872680833333,SMBus,Byte 0x86 ACK,,,,,,,,,,
13.1875040833333,SMBus,Byte 0x0F ACK,,,,,,,,,,
13.18767975,SMBus,PEC 0x1B OK,,,,,,,,,,
13.1889320833333,SMBus,Write address 0x0B ACK Protocol=Block write,,,,,,,,,,
13.1890823333333,SMBus,Command <error> 0x30,,,,,,,,,,
13.1892899166667,SMBus,Read address 0x0B ACK Protocol=Block write,,,,,,,,,,
13.1895013333333,SMBus,Byte count 0x0A,,,,,,,,,,
13.189676,SMBus,Byte 0x09 ACK,,,,,,,,,,
13.1897984166667,SMBus,Byte 0xEB ACK,,,,,,,,,,
13.190034,SMBus,Byte 0x1A ACK,,,,,,,,,,
13.19015625,SMBus,Byte 0xC1 ACK,,,,,,,,,,
13.1903919166667,SMBus,Byte 0x09 ACK,,,,,,,,,,
13.1905704166667,SMBus,Byte 0x15 ACK,,,,,,,,,,
13.1907499166667,SMBus,Byte 0x00 ACK,,,,,,,,,,
13.1909284166667,SMBus,Byte 0x00 ACK,,,,,,,,,,
13.1911078333333,SMBus,Byte 0x00 ACK,,,,,,,,,,
13.1912863333333,SMBus,Byte 0x00 ACK,,,,,,,,,,
13.1914629166667,SMBus,PEC 0x5A OK,,,,,,,,,,
15.1953975833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.1955478333333,SMBus,Command ManufacturerAccess 0x00,,,,,,,,,,
15.1957554166667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.1959261666667,SMBus,Word 0x1800 ACK,,,,,,,,,,
15.1962640833333,SMBus,PEC 0x32 OK,,,,,,,,,,
15.1974678333333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.1976180833333,SMBus,Command BatteryStatus 0x16,,,,,,,,,,
15.1978256666667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.1979523333333,SMBus,BatteryStatus 0x900A OVER CHARGED ALARM=1, TERMINATE CHARGE ALARM=0, OVER TEMP ALARM=1, TERMINATE DISCHARGE ALARM=0, REMAINING CAPACITY ALARM=0, REMAINING TIME ALARM=0, INITIALIZED=0, DISCHARGING=0, FULLY CHARGED=0, FULLY DISCHARGED=0, ErrorCode=ReservedCommand
15.19835975,SMBus,PEC 0x09 OK,,,,,,,,,,
15.1998320833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.1999823333333,SMBus,Command ChargingCurrent 0x14,,,,,,,,,,
15.2001899166667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2003163333333,SMBus,Word 0xE40C ACK,,,,,,,,,,
15.2006729166667,SMBus,PEC 0xC1 OK,,,,,,,,,,
15.2019151666667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2020654166667,SMBus,Command ChargingVoltage 0x15,,,,,,,,,,
15.202273,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2024746666667,SMBus,Word 0x3831 ACK,,,,,,,,,,
15.202807,SMBus,PEC 0x22 OK,,,,,,,,,,
15.204011,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.20416125,SMBus,Command Temperature 0x08,,,,,,,,,,
15.2043688333333,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2044949166667,SMBus,Word 0x9C0B ACK,,,,,,,,,,
15.2048899166667,SMBus,PEC 0x51 OK,,,,,,,,,,
15.2061005,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2062571666667,SMBus,Command <error> 0x3B,,,,,,,,,,
15.20646475,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2065910833333,SMBus,Word 0x9C0B ACK,,,,,,,,,,
15.20697325,SMBus,PEC 0xC2 OK,,,,,,,,,,
15.2082283333333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2083785833333,SMBus,Command Voltage 0x09,,,,,,,,,,
15.2085861666667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2087120833333,SMBus,Word 0xAA1D ACK,,,,,,,,,,
15.2090563333333,SMBus,PEC 0xA2 OK,,,,,,,,,,
15.210452,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2106021666667,SMBus,Command RemainingCapacity 0x0F,,,,,,,,,,
15.2108098333333,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2110028333333,SMBus,Word 0x0000 ACK,,,,,,,,,,
15.2113311666667,SMBus,PEC 0x1F OK,,,,,,,,,,
15.2128545833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.21300475,SMBus,Command FullChargeCapacity 0x10,,,,,,,,,,
15.2132123333333,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.21333875,SMBus,Word 0xC60D ACK,,,,,,,,,,
15.2137461666667,SMBus,PEC 0x1A OK,,,,,,,,,,
15.2149375833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2151006666667,SMBus,Command Current 0x0A,,,,,,,,,,
15.21530825,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2154949166667,SMBus,Word 0x0000 ACK,,,,,,,,,,
15.2158290833333,SMBus,PEC 0x51 OK,,,,,,,,,,
15.2170335,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.21718375,SMBus,Command RunTimeToEmpty 0x11,,,,,,,,,,
15.2173913333333,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.217518,SMBus,Word 0xFFFF ACK,,,,,,,,,,
15.21787425,SMBus,PEC 0x98 OK,,,,,,,,,,
15.2194105,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.21956075,SMBus,Command AverageCurrent 0x0B,,,,,,,,,,
15.2197683333333,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2199564166667,SMBus,Word 0x0000 ACK,,,,,,,,,,
15.2202895,SMBus,PEC 0x47 OK,,,,,,,,,,
15.2214935833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2216438333333,SMBus,Command AverageTimeToFull 0x13,,,,,,,,,,
15.2218514166667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2219773333333,SMBus,Word 0xFFFF ACK,,,,,,,,,,
15.2223343333333,SMBus,PEC 0xB4 OK,,,,,,,,,,
15.2235894166667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2237396666667,SMBus,Command AverageTimeToEmpty 0x12,,,,,,,,,,
15.22394725,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2240734166667,SMBus,Word 0xFFFF ACK,,,,,,,,,,
15.22443025,SMBus,PEC 0xA2 OK,,,,,,,,,,
15.2256725,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.22582275,SMBus,Command CycleCount 0x17,,,,,,,,,,
15.2260303333333,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2262350833333,SMBus,Word 0x6A02 ACK,,,,,,,,,,
15.2265133333333,SMBus,PEC 0xB1 OK,,,,,,,,,,
15.2277683333333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2279185833333,SMBus,Command MaxError 0x0C,,,,,,,,,,
15.2281261666667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2283141666667,SMBus,Word 0x0200 ACK,,,,,,,,,,
15.2286474166667,SMBus,PEC 0x0F OK,,,,,,,,,,
15.2301070833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.23025725,SMBus,Command RelativeStateOfCharge 0x0D,,,,,,,,,,
15.2304649166667,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
15.2306549166667,SMBus,Word 0x0000 ACK,,,,,,,,,,
15.2309861666667,SMBus,PEC 0x33 OK,,,,,,,,,,
15.2322029166667,SMBus,Write address 0x0B ACK Protocol=Block write,,,,,,,,,,
15.2323531666667,SMBus,Command ManufacturerData 0x23,,,,,,,,,,
15.23256075,SMBus,Read address 0x0B ACK Protocol=Block write,,,,,,,,,,
15.23277125,SMBus,Byte count 0x0C,,,,,,,,,,
15.2329469166667,SMBus,Byte 0x42 ACK,,,,,,,,,,
15.2331264166667,SMBus,Byte 0x0A ACK,,,,,,,,,,
15.2333049166667,SMBus,Byte 0x05 ACK,,,,,,,,,,
15.2334835,SMBus,Byte 0x12 ACK,,,,,,,,,,
15.233606,SMBus,Byte 0x86 ACK,,,,,,,,,,
15.2338415,SMBus,Byte 0x0F ACK,,,,,,,,,,
15.2339638333333,SMBus,Byte 0x86 ACK,,,,,,,,,,
15.2341995833333,SMBus,Byte 0x0F ACK,,,,,,,,,,
15.2343216666667,SMBus,Byte 0x86 ACK,,,,,,,,,,
15.2345576666667,SMBus,Byte 0x0F ACK,,,,,,,,,,
15.2346795,SMBus,Byte 0x86 ACK,,,,,,,,,,
15.23491475,SMBus,Byte 0x0F ACK,,,,,,,,,,
15.2350913333333,SMBus,PEC 0x1B OK,,,,,,,,,,
15.2363435,SMBus,Write address 0x0B ACK Protocol=Block write,,,,,,,,,,
15.23649375,SMBus,Command <error> 0x30,,,,,,,,,,
15.2367013333333,SMBus,Read address 0x0B ACK Protocol=Block write,,,,,,,,,,
15.2369128333333,SMBus,Byte count 0x0A,,,,,,,,,,
15.2370875,SMBus,Byte 0x09 ACK,,,,,,,,,,
15.2372098333333,SMBus,Byte 0xEB ACK,,,,,,,,,,
15.2374455,SMBus,Byte 0x1A ACK,,,,,,,,,,
15.2375676666667,SMBus,Byte 0xC1 ACK,,,,,,,,,,
15.2378034166667,SMBus,Byte 0x09 ACK,,,,,,,,,,
15.237982,SMBus,Byte 0x15 ACK,,,,,,,,,,
15.2381614166667,SMBus,Byte 0x00 ACK,,,,,,,,,,
15.23834,SMBus,Byte 0x00 ACK,,,,,,,,,,
15.2385194166667,SMBus,Byte 0x00 ACK,,,,,,,,,,
15.2386979166667,SMBus,Byte 0x00 ACK,,,,,,,,,,
15.2388735833333,SMBus,PEC 0x5A OK,,,,,,,,,,
17.2429641666667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
17.2431144166667,SMBus,Command ManufacturerAccess 0x00,,,,,,,,,,
17.243322,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
17.2434926666667,SMBus,Word 0x1800 ACK,,,,,,,,,,
17.2438305833333,SMBus,PEC 0x32 OK,,,,,,,,,,
17.2452261666667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
17.2453764166667,SMBus,Command BatteryStatus 0x16,,,,,,,,,,
17.245584,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
17.2457104166667,SMBus,BatteryStatus 0x900A OVER CHARGED ALARM=1, TERMINATE CHARGE ALARM=0, OVER TEMP ALARM=1, TERMINATE DISCHARGE ALARM=0, REMAINING CAPACITY ALARM=0, REMAINING TIME ALARM=0, INITIALIZED=0, DISCHARGING=0, FULLY CHARGED=0, FULLY DISCHARGED=0, ErrorCode=ReservedCommand
17.24611775,SMBus,PEC 0x09 OK,,,,,,,,,,
17.2473603333333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
17.2475105833333,SMBus,Command ChargingCurrent 0x14,,,,,,,,,,
17.247731,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
17.247857,SMBus,Word 0xE40C ACK,,,,,,,,,,
17.2482139166667,SMBus,PEC 0xC1 OK,,,,,,,,,,
17.2495200833333,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
17.2496831666667,SMBus,Command ChargingVoltage 0x15,,,,,,,,,,
17.24989075,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
17.2500924166667,SMBus,Word 0x3831 ACK,,,,,,,,,,
17.2504246666667,SMBus,PEC 0x22 OK,,,,,,,,,,
17.2517054166667,SMBus,Write address 0x0B ACK Protocol=Read word,,,,,,,,,,
17.2518556666667,SMBus,Command Temperature 0x08,,,,,,,,,,
17.25206325,SMBus,Read address 0x0B ACK Protocol=Read word,,,,,,,,,,
17.2521890833333,SMBus,Word 0x9C0B ACK,,,,,,,,,,
17.252585,SMBus,PEC 0x51 OK,,,,,,,,,,
